url,idvscore,reviewer,dateP,Rev,cleaned_reviews,topic
https://www.metacritic.com/movie/1917,83.0, 'Kate Erbland'," 'Nov 25, 2019'"," 'The clock is always ticking in 1917, and even as MacKay is offering a heartbreaking study in restrained emotion, he s still at least moving towards the end goal of his terrible task. There s no time to pause, even for great beauty, a lesson that even 1917 is often loathe to honor.'", the clock is always ticking in 1917 and even as mackay is offering a heartbreaking study in restrained emotion he s still at least moving towards the end goal of his terrible task there s no time to pause even for great beauty a lesson that even 1917 is often loathe to honor,0.0
https://www.metacritic.com/movie/language-lessons,75.0, 'Kate Erbland'," 'Mar 1, 2021'"," 'Morales and Duplass are both appealing enough that their charm shines through in even this seemingly limited format, and the result is an intimate feature that earns that closeness through every stilted video message and free-flowing video conference.'", morales and duplass are both appealing enough that their charm shines through in even this seemingly limited format and the result is an intimate feature that earns that closeness through every stilted video message and freeflowing video conference,0.0
https://www.metacritic.com/movie/down-a-dark-hall,60.0, 'Dennis Harvey'," 'Sep 6, 2018'"," 'This is a decent modern Gothic thriller handled with sufficient style and a straight face by genre ace Cort s. His efforts, and strong performances by the young female leads, make for a movie that s fairly strong meat by juvenile fantasy standards, if probably a tad wimpy for horror-fan tastes.'", this is a decent modern gothic thriller handled with sufficient style and a straight face by genre ace cort s his efforts and strong performances by the young female leads make for a movie that s fairly strong meat by juvenile fantasy standards if probably a tad wimpy for horrorfan tastes,0.0
https://www.metacritic.com/movie/barbershop-2-back-in-business,75.0, 'Carla Meyer', None, 'A warmhearted and surprisingly ambitious sequel.', a warmhearted and surprisingly ambitious sequel,0.0
https://www.metacritic.com/movie/the-iceman,80.0, 'James Mottram'," 'May 27, 2013'"," 'Kneel before shannon. His primal, powerhouse turn drives this criminal biopic. the film won t win any prizes for originality, but its star proves he s a real man of steel.'", kneel before shannon his primal powerhouse turn drives this criminal biopic the film won t win any prizes for originality but its star proves he s a real man of steel,0.0
https://www.metacritic.com/movie/stardom,0.0, 'Stephen Hunter', None," 'Tells us nothing we didn t already know, and it tells it over and over and over.'", tells us nothing we didn t already know and it tells it over and over and over,0.0
https://www.metacritic.com/movie/jurassic-world-fallen-kingdom,80.0, 'Matt Donato'," 'Jun 7, 2018'"," 'Jurassic World: Fallen Kingdom is boggled insanity of the highest and most enthralling sci-fi order. As exciting and wondrous a summer blockbuster audiences could ask for. You must suspend reality (EVEN FURTHER) and enter a world where dinosaurs have existed for years in order to attain circumstantial nirvana, but if done correctly, an absolute wealth of ceremonious riches await'", jurassic world fallen kingdom is boggled insanity of the highest and most enthralling scifi order as exciting and wondrous a summer blockbuster audiences could ask for you must suspend reality even further and enter a world where dinosaurs have existed for years in order to attain circumstantial nirvana but if done correctly an absolute wealth of ceremonious riches await,0.0
https://www.metacritic.com/movie/6-underground,50.0, 'Brian Tallerico'," 'Dec 11, 2019'", '6 Underground is definitely some awfully loud shit.', 6 underground is definitely some awfully loud shit,0.0
https://www.metacritic.com/movie/monsieur-n,80.0, 'Stanley Kauffmann', None, 'The film holds us principally because of its Napoleon. Philippe Torreton doesn t perform the role: he exists.', the film holds us principally because of its napoleon philippe torreton doesn t perform the role he exists,0.0
https://www.metacritic.com/movie/trust-1969,100.0, 'Roger Ebert'," 'Mar 31, 2011'"," 'David Schwimmer has made one of the year s best films: Powerfully emotional, yes, but also very perceptive.'", david schwimmer has made one of the year s best films powerfully emotional yes but also very perceptive,0.0
https://www.metacritic.com/movie/3-backyards,80.0, 'Nick Pinkerton'," 'Mar 8, 2011'"," 'Mendelsohn s first film since 1999 s Judy Berlin is devoted to finding descriptive correlatives to liminal emotional states through the cast s eloquent reaction shots and the camera s depiction of homely environments - with ornate, flowing visual vocabulary.'", mendelsohn s first film since 1999 s judy berlin is devoted to finding descriptive correlatives to liminal emotional states through the cast s eloquent reaction shots and the camera s depiction of homely environments  with ornate flowing visual vocabulary,0.0
https://www.metacritic.com/movie/ten9eight-shoot-for-the-moon,63.0, 'Michael Phillips', None, 'The kids are magnetic.', the kids are magnetic,0.0
https://www.metacritic.com/movie/house-of-1000-corpses,60.0, 'Scott Foundas', None," 'A cobwebbed, mummified horror entry that makes obvious, cartoonishly grotesque demands for attention.'", a cobwebbed mummified horror entry that makes obvious cartoonishly grotesque demands for attention,0.0
https://www.metacritic.com/movie/moolaade,100.0, 'Liam Lacey', None," 'Once in a rare while a film comes along that is boldly original, communicates an important idea in an elegantly simple fashion and happens to be highly entertaining. Such is the case with Moolaad .'", once in a rare while a film comes along that is boldly original communicates an important idea in an elegantly simple fashion and happens to be highly entertaining such is the case with moolaad ,0.0
https://www.metacritic.com/movie/somewhere-between,75.0, None," 'Sep 20, 2012'"," 'A play-it-safe, by-the-numbers kind of documentary - yet somehow it gets under your skin.'", a playitsafe bythenumbers kind of documentary  yet somehow it gets under your skin,0.0
https://www.metacritic.com/movie/up-at-the-villa,60.0, 'Dennis Lim', None," 'The Haases, whose previous films (Angels and Insects, The Music of Chance) evinced a remote, unfussy sensibility, are a poor fit for the melodramatic contortions that the story demands.'", the haases whose previous films angels and insects the music of chance evinced a remote unfussy sensibility are a poor fit for the melodramatic contortions that the story demands,0.0
https://www.metacritic.com/movie/stray-dog,70.0, 'Tasha Robinson'," 'Jul 2, 2015'"," 'The film lacks the narrative tightness, stark beauty, and gripping intensity of Granik s feature-film work. But it has much of the nuance, and the emotional impact.'", the film lacks the narrative tightness stark beauty and gripping intensity of granik s featurefilm work but it has much of the nuance and the emotional impact,0.0
https://www.metacritic.com/movie/the-reluctant-fundamentalist,63.0, 'Ty Burr'," 'May 9, 2013'"," 'It s a simple story, really, but Nair mucks it up with the hot-button suspense of the framing scenes: surging crowds and rooftop standoffs, panicky cellphone calls and crackling walkie-talkies.'", it s a simple story really but nair mucks it up with the hotbutton suspense of the framing scenes surging crowds and rooftop standoffs panicky cellphone calls and crackling walkietalkies,0.0
https://www.metacritic.com/movie/step-up-3-d,63.0, 'Claudia Puig', None," 'Rhythmically, athletically and energetically, Step Up 3D does not disappoint.'", rhythmically athletically and energetically step up 3d does not disappoint,0.0
https://www.metacritic.com/movie/casanova,50.0, 'David Denby', None," 'When the credits were over at last, I sighed, and took away a moviegoer s fantasy of Ledger and Miller starting work again, far away from Venice and ball gowns, on something that might be worth seeing.'", when the credits were over at last i sighed and took away a moviegoer s fantasy of ledger and miller starting work again far away from venice and ball gowns on something that might be worth seeing,0.0
